exam_id,professor,course,term,exam_no,q_no,points,concept,stem
"233_F18_E3G","Osbourn","CHEM 233","F18","3","9",2,"reactions","Hydrogenation rate: fastest reacting alkene."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","10",2,"reactions","HBr addition: relationship of products (enantiomers/diastereomers/isomers)."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","11",2,"reactions","BH3 role in hydroboration: nucleophile vs electrophile."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","12",2,"reactions","Alkyne transformation: correct reagent selection."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","13",2,"reactions","Alkene transformation: correct reagent selection."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","14",2,"reactions","Alkene transformation: correct reagent selection (second)."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","15",2,"reactions","Alkyne transformation: correct reagent selection (second)."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","16",12,"nomenclature","IUPAC nomenclature or structure drawing for four sub-questions."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","17",9,"mechanisms","Chlorine addition mechanism: draw intermediates, curved arrows, and stereochemistry."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","18",8,"mechanisms","HBr addition: draw product, complete mechanism, explain Markovnikov selectivity."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","19",12,"reactions","Predict products with stereochemistry for six alkene/alkyne reactions."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","20",4,"reactions","Keto-enol tautomerization: draw and explain products for two sub-questions."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","21",4,"synthesis","Synthetic scheme completion: fill in reagents for multi-step synthesis."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","22",7,"mechanisms","Carbocation rearrangement: compare two reactions and explain mechanism."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","23",6,"synthesis","Retrosynthesis: identify starting materials for three sub-questions."
"233_F18_E3G","Osbourn","CHEM 233","F18","3","24",2,"reactions","Hydrogenation: draw two stereoisomeric products (bonus)."
"233_F17_E3","Osbourn","CHEM 233","F17","3","1",2,"NMR","NMR shielding: identify most deshielded and most upfield protons."
"233_F17_E3","Osbourn","CHEM 233","F17","3","2",2,"NMR","Proton relationships: homotopic/heterotopic/enantiotopic/diastereotopic."
"233_F17_E3","Osbourn","CHEM 233","F17","3","3",2,"reactions","HBr addition to alkene: number and type of products."
"233_F17_E3","Osbourn","CHEM 233","F17","3","4",2,"unsaturation","Calculate degree of unsaturation from molecular formula C9H14NOCl3."
"233_F17_E3","Osbourn","CHEM 233","F17","3","5",2,"reactions","HCl addition: identify starting materials."
"233_F17_E3","Osbourn","CHEM 233","F17","3","6",2,"reactions","Hydrogenation rate: slowest reacting alkene."
"233_F17_E3","Osbourn","CHEM 233","F17","3","7",2,"reactions","Peroxyacid identification: structure recognition."
"233_F17_E3","Osbourn","CHEM 233","F17","3","8",2,"reactions","Alkene stability: identify most stable alkene in a complex molecule."
"233_F17_E3","Osbourn","CHEM 233","F17","3","9",8,"nomenclature","IUPAC nomenclature or structure drawing for four sub-questions."
"233_F17_E3","Osbourn","CHEM 233","F17","3","10",6,"reactions","Keto-enol tautomerism: draw both enols and define tautomers."
"233_F17_E3","Osbourn","CHEM 233","F17","3","11",10,"synthesis","Multi-step synthesis: fill in missing reagents and intermediate structures."
"233_F17_E3","Osbourn","CHEM 233","F17","3","12",12,"reactions","Predict products with stereochemistry for six addition reactions."
"233_F17_E3","Osbourn","CHEM 233","F17","3","13",9,"mechanisms","Br2/H2O addition: predict product, draw intermediates, curved arrows, and energy diagram."
"233_F17_E3","Osbourn","CHEM 233","F17","3","14",7,"mechanisms","H+ catalyzed addition mechanism: complete electron-pushing mechanism."
"233_F17_E3","Osbourn","CHEM 233","F17","3","15",7,"NMR","NMR multiplicity and splitting tree: predict splitting patterns and draw splitting tree."
"233_F17_E3","Osbourn","CHEM 233","F17","3","16",9,"NMR","NMR analysis: determine distinct H and C counts, circle highest chemical shift for three compounds."
"233_F17_E3","Osbourn","CHEM 233","F17","3","17",10,"NMR","NMR structure determination: identify compounds from two 1H NMR spectra."
"233_F16_E3","Osbourn","CHEM 233","F16","3","1",2,"reactions","Radical stability ranking: order three radicals by stability."
"233_F16_E3","Osbourn","CHEM 233","F16","3","2",2,"reactions","Halogenation products: number of monochlorination constitutional isomers."
"233_F16_E3","Osbourn","CHEM 233","F16","3","3",2,"NMR","Proton relationships: identify enantiotopic/diastereotopic/homotopic/heterotopic."
"233_F16_E3","Osbourn","CHEM 233","F16","3","4",2,"NMR","Proton shielding/deshielding: identify most shielded and most deshielded protons."
"233_F16_E3","Osbourn","CHEM 233","F16","3","5",2,"reactions","Hydroboration-oxidation: identify false statement."
"233_F16_E3","Osbourn","CHEM 233","F16","3","6",2,"NMR","NMR structure matching: match compound to 1H NMR spectrum."
"233_F16_E3","Osbourn","CHEM 233","F16","3","7",2,"nomenclature","Common naming: name alkyne compound (tert-butyl alkyne)."
"233_F16_E3","Osbourn","CHEM 233","F16","3","8",2,"reactions","Redox classification: classify alkyne chlorination as oxidation/reduction/neither."
"233_F16_E3","Osbourn","CHEM 233","F16","3","9",2,"reactions","Hydrogenation rate: identify fastest reacting alkene."
"233_F16_E3","Osbourn","CHEM 233","F16","3","10",2,"reactions","Radical halogenation: identify most readily abstracted hydrogen."
"233_F16_E3","Osbourn","CHEM 233","F16","3","11",2,"reactions","Epoxide formation: identify reagent for alkene oxidation."
"233_F16_E3","Osbourn","CHEM 233","F16","3","12",4,"nomenclature","IUPAC nomenclature for two sub-questions."
"233_F16_E3","Osbourn","CHEM 233","F16","3","13",6,"synthesis","Synthetic scheme: fill in reagents and structures for multi-step synthesis."
"233_F16_E3","Osbourn","CHEM 233","F16","3","14",7,"mechanisms","Cl2/H2O addition: predict product and draw complete mechanism."
"233_F16_E3","Osbourn","CHEM 233","F16","3","15",4,"reactions","Keto-enol tautomerism for two sub-questions."
"233_F16_E3","Osbourn","CHEM 233","F16","3","16",12,"reactions","Predict products with stereochemistry for six addition reactions."
"233_F16_E3","Osbourn","CHEM 233","F16","3","17",8,"mechanisms","Allylic bromination: predict product and draw free radical mechanism (initiation, propagation, termination)."
"233_F16_E3","Osbourn","CHEM 233","F16","3","18",5,"NMR","NMR multiplicity: predict splitting for protons in complex molecule."
"233_F16_E3","Osbourn","CHEM 233","F16","3","19",6,"NMR","Draw 1H NMR spectrum with correct splitting, integration, and labels."
"233_F16_E3","Osbourn","CHEM 233","F16","3","20",9,"NMR","NMR analysis: circle most downfield protons and count distinct protons for three compounds."
"233_F16_E3","Osbourn","CHEM 233","F16","3","21",4,"reactions","Radical resonance structures: draw two additional resonance structures."
"233_F16_E3","Osbourn","CHEM 233","F16","3","22",2,"nomenclature","Draw representative structures (vinyl radical, NBS, etc.)."
"233_S17_E3","Osbourn","CHEM 233","S17","3","1",2,"reactions","Keto-enol tautomers: identify which pairs are tautomers."
"233_S17_E3","Osbourn","CHEM 233","S17","3","2",2,"NMR","Proton relationships: identify homotopic/enantiotopic/diastereotopic."
"233_S17_E3","Osbourn","CHEM 233","S17","3","3",2,"reactions","Alkene stability ranking: order alkenes by stability."
"233_S17_E3","Osbourn","CHEM 233","S17","3","4",2,"reactions","Reaction mechanism statements: identify false statement about HX addition/carbocation/BH3."
"233_S17_E3","Osbourn","CHEM 233","S17","3","5",2,"reactions","Br2 addition: number and type of products."
"233_S17_E3","Osbourn","CHEM 233","S17","3","6",2,"NMR","Distinct hydrogen types: count chemically distinct hydrogens."
"233_S17_E3","Osbourn","CHEM 233","S17","3","7",2,"NMR","1H NMR splitting: predict multiplicity for labeled protons a and b."
"233_S17_E3","Osbourn","CHEM 233","S17","3","8",2,"reactions","HBr addition mechanism: identify correct first step for alkyne."
"233_S17_E3","Osbourn","CHEM 233","S17","3","9",2,"NMR","NMR chemical shift ranking: order protons by increasing chemical shift."
"233_S17_E3","Osbourn","CHEM 233","S17","3","10",2,"NMR","NMR structure matching: match compound to 1H NMR spectrum."
"233_S17_E3","Osbourn","CHEM 233","S17","3","11",2,"NMR","Deshielded protons: identify most deshielded H in 1-bromobutane."
"233_S17_E3","Osbourn","CHEM 233","S17","3","12",2,"reactions","Structure determination: identify compound from reaction scheme."
"233_S17_E3","Osbourn","CHEM 233","S17","3","13",4,"nomenclature","IUPAC nomenclature with E/Z designation for two sub-questions."
"233_S17_E3","Osbourn","CHEM 233","S17","3","14",2,"nomenclature","IUPAC and common nomenclature for alkyne naming."
"233_S17_E3","Osbourn","CHEM 233","S17","3","15",7,"mechanisms","H+ catalyzed hydration mechanism: draw intermediates and curved arrows."
"233_S17_E3","Osbourn","CHEM 233","S17","3","16",5,"mechanisms","Energy diagram: plot starting material, product, and three intermediates."
"233_S17_E3","Osbourn","CHEM 233","S17","3","17",16,"reactions","Predict products with stereochemistry for eight addition reactions."
"233_S17_E3","Osbourn","CHEM 233","S17","3","18",5,"mechanisms","Cl2/H2O addition mechanism: draw intermediates and curved arrows."
"233_S17_E3","Osbourn","CHEM 233","S17","3","19",6,"NMR","Draw 1H NMR spectrum with correct splitting, integration, and labels."
"233_S17_E3","Osbourn","CHEM 233","S17","3","20",6,"NMR","Determine distinct hydrogen count for three compounds."
"233_S17_E3","Osbourn","CHEM 233","S17","3","21",4,"synthesis","Multi-step synthesis: show sequence for alkynes and alcohols transformation."
"233_S17_E3","Osbourn","CHEM 233","S17","3","22",4,"synthesis","Retrosynthesis: fill in boxes with starting materials for 2-bromobutane."
"233_S17_E3","Osbourn","CHEM 233","S17","3","23",5,"NMR","NMR splitting prediction: predict s/d/t/q/quin/sex/sep for labeled protons."
"233_S17_E3","Osbourn","CHEM 233","S17","3","24",4,"reactions","Tautomerization: draw tautomer for aldehyde and enol."
"233_S17_E3","Osbourn","CHEM 233","S17","3","25",6,"NMR","Circle specified proton types (most deshielded, most shielded, most upfield) for three compounds."
"233_S17_E3","Osbourn","CHEM 233","S17","3","26",2,"synthesis","Retrosynthesis: identify starting material for chlorination/cyclization product (bonus)."
"ACS_samp","ACS","Organic","sample","1","Nom1",1,"nomenclature","What is the IUPAC name for this compound? (a) 1-tert-butyl-2-butanol (b) 5,5-dimethyl-3-hexanol (c) 2,2-dimethyl-4-hexanol (d) 1,1,1-trimethyl-3-pentanol"
"ACS_samp","ACS","Organic","sample","1","Nom4",1,"nomenclature","What is the IUPAC name for this ketone structure? (a) 3-bromo-4-methylheptanone (b) 5-bromo-4-methylheptanone (c) 5-bromo-4-methyl-3-heptanone (d) 3-bromo-4-methyl-5-heptanone"
"ACS_samp","ACS","Organic","sample","1","Nom9",1,"nomenclature","What is the IUPAC name of this aromatic compound? (a) m-hydroxy-m-xylene (b) 3,5-dimethylphenol (c) 2,4-dimethyl-6-hydroxybenzene (d) 3-hydroxy-5-methyltoluene"
"ACS_samp","ACS","Organic","sample","1","Str1",1,"Lewis-structures","Identify the lowest-energy Lewis structure for nitrogen oxide (formal charges not shown)."
"ACS_samp","ACS","Organic","sample","1","Str8",1,"conformations","The heat of combustion (per CH2) of cycloalkanes is listed. Which cycloalkane would be considered most stable? (a) cyclobutane (b) cyclopentane (c) cyclooctane (d) cyclopentadecane"
"ACS_samp","ACS","Organic","sample","1","Str11",1,"resonance","Which pair consists of resonance structures? (structure-based image choices)"
"ACS_samp","ACS","Organic","sample","1","Aci1",1,"acidity","Which structure corresponds to the predominant form of this molecule near pH 7? (structure-based image choices)"
"ACS_samp","ACS","Organic","sample","1","Aci4",1,"acidity","Which is the order from strongest to weakest acid for given species? (A) II>IV>I>III (B) III>I>IV>II (C) III>IV>I>II (D) II>I>IV>III"
"ACS_samp","ACS","Organic","sample","1","Aci8",1,"acidity","Which of the indicated protons in this compound would have the smallest pKa value? (structure-based image choices)"
"ACS_samp","ACS","Organic","sample","1","Ste1",1,"stereochemistry","Which molecule has the R configuration? (structure-based image choices)"
"ACS_samp","ACS","Organic","sample","1","Ste6",1,"conformations","Which Newman projection represents the most stable configuration of (CH3)2CHCH(CH3)2? (image choices)"
"ACS_samp","ACS","Organic","sample","1","Ste10",1,"stereochemistry","Which diastereoisomer is most stable? (structure-based image choices)"
"ACS_samp","ACS","Organic","sample","1","Sub2",1,"SN-E","When 2-bromo-2-methylbutane is treated with KOH, 2-methyl-1-butene = 45%; with KOtBu = 70%. Predict percent of 2-methyl-1-butene with potassium propoxide. (a) <45% (b) 45% (c) 45-70% (d) >70%"
"ACS_samp","ACS","Organic","sample","1","Sub11",1,"SN-E","Why would concentrated HBr be inappropriate for dehydration of alcohols? (a) HBr too weakly acidic (b) Br- is good nucleophile and attacks carbocation (c) HBr too strongly acidic (d) HBr promotes rearrangement"
"ACS_samp","ACS","Organic","sample","1","Sub17",1,"SN-E","What is the first step in dehydration of cyclohexanol in H2SO4? (a) Loss of OH- (b) Loss of H+ by alcohol (c) Formation of sulfite ester (d) Protonation of alcohol"
"ACS_samp","ACS","Organic","sample","1","Add7",1,"reactions","Which set of reagents will carry out the given alkene conversion? (image choices)"
"ACS_samp","ACS","Organic","sample","1","NuC8",1,"reactions","Which compound would be most rapidly hydrolyzed by aqueous HCl to give methanol as one of the products? (image choices)"
"ACS_samp","ACS","Organic","sample","1","NuC12",1,"reactions","Which is the best reagent for this carbonyl conversion? (image choices)"
"ACS_samp","ACS","Organic","sample","1","NuC17",1,"reactions","Which reagent will accomplish the shown carbonyl conversion? (image choices)"
"ACS_samp","ACS","Organic","sample","1","AcS1",1,"reactions","The reaction typical of carboxylic acids, esters, acid halides, anhydrides, and amides is called: (a) Nucleophilic non-acyl substitution (b) Nucleophilic addition (c) Nucleophilic acyl substitution (d) Electrophilic substitution"
"ACS_samp","ACS","Organic","sample","1","AcS3",1,"reactions","Which compound would be hydrolyzed most slowly with aqueous NaOH? (image choices)"
"ACS_samp","ACS","Organic","sample","1","AcS13",1,"synthesis","Which reaction sequence is preferred for the given carbonyl conversion? (image choices)"
"ACS_samp","ACS","Organic","sample","1","Enl16",1,"reactions","The first two steps in base-catalyzed condensation of acetaldehyde: (a-d choices; answer involves OH- abstraction then aldol attack)"
"ACS_samp","ACS","Organic","sample","1","Enl20",1,"reactions","Which represents a keto-enol tautomerization? (image choices)"
"ACS_samp","ACS","Organic","sample","1","Enl24",1,"reactions","What is the product formed from the given enolate reaction? (image choices)"
"ACS_samp","ACS","Organic","sample","1","EAS1",1,"EAS","Which substituents would deactivate benzene toward electrophilic aromatic substitution? (image choices)"
